screen_time,sleep_hours,stress_level,wellness_index,sleep_quality,fatigue_score,digital_balance,screen_time_category,physical_activity,caffeine_intake,work_hours,mood
9.4,0.4428571428571428,1.0,0.5,Poor,4.071428571428571,0.04258241758241758,High,3,1,4,Normal
5.8,0.15714285714285708,0.8888888888888888,0.625,Poor,2.644126984126984,0.023109243697478982,Moderate,0,3,7,Relaxed
7.7,0.7999999999999998,0.4444444444444445,0.75,Poor,3.097777777777778,0.09195402298850573,Moderate,2,0,10,Normal
8.0,0.4142857142857143,1.0,0.75,Poor,3.5171428571428573,0.046031746031746035,High,0,3,8,Normal
5.3,0.4857142857142857,0.5555555555555556,1.0,Poor,2.2450793650793655,0.07709750566893424,Moderate,2,3,11,Relaxed
7.7,0.6142857142857141,0.5555555555555556,0.875,Poor,3.1793650793650796,0.07060755336617404,Moderate,3,1,9,Normal
5.4,0.5571428571428572,0.6666666666666665,1.0,Poor,2.3152380952380955,0.08705357142857142,Moderate,0,3,7,Relaxed
3.1,0.8142857142857141,0.1111111111111111,1.0,Poor,1.121587301587302,0.19860627177700343,Low,0,0,11,Relaxed
8.5,0.7571428571428571,0.4444444444444445,0.875,Poor,3.426349206349207,0.07969924812030076,High,2,1,10,Normal
10.2,0.9428571428571426,0.5555555555555556,1.0,Poor,4.113650793650794,0.08418367346938774,High,4,2,10,Normal
4.6,0.6857142857142855,0.3333333333333333,1.0,Poor,1.8361904761904762,0.1224489795918367,Moderate,1,1,6,Relaxed
4.3,0.5999999999999999,0.3333333333333333,1.0,Poor,1.7333333333333334,0.1132075471698113,Moderate,0,1,6,Relaxed
1.0,0.8142857142857141,0.0,1.0,Poor,0.2371428571428572,0.40714285714285703,Low,4,2,9,Relaxed
7.1,0.5857142857142856,0.4444444444444445,0.75,Poor,2.900634920634921,0.07231040564373897,Moderate,4,3,5,Relaxed
8.6,0.7285714285714284,0.7777777777777777,1.0,Poor,3.6053968253968254,0.07589285714285714,High,2,1,7,Normal
4.9,0.49999999999999994,0.6666666666666665,1.0,Poor,2.1266666666666665,0.08474576271186439,Moderate,3,0,6,Relaxed
7.9,0.49999999999999994,0.6666666666666665,0.75,Poor,3.3266666666666667,0.05617977528089887,Moderate,3,2,10,Normal
3.7,0.47142857142857136,0.6666666666666665,0.875,Poor,1.6523809523809525,0.10030395136778114,Low,4,3,10,Relaxed
4.3,0.45714285714285713,0.4444444444444445,1.0,Poor,1.8063492063492064,0.0862533692722372,Moderate,2,0,6,Relaxed
1.2,0.49999999999999994,0.4444444444444445,1.0,Poor,0.5577777777777778,0.22727272727272724,Low,1,3,4,Relaxed
6.0,0.8142857142857141,0.2222222222222222,1.0,Poor,2.3260317460317466,0.11632653061224486,Moderate,3,1,10,Relaxed
6.1,0.6857142857142855,0.5555555555555556,1.0,Poor,2.5250793650793653,0.09657947686116698,Moderate,0,0,8,Relaxed
5.7,0.3714285714285714,0.7777777777777777,1.0,Poor,2.516825396825397,0.05543710021321961,Moderate,0,2,5,Relaxed
7.6,0.49999999999999994,0.7777777777777777,0.75,Poor,3.251111111111111,0.05813953488372093,Moderate,1,1,9,Normal
9.0,0.25714285714285706,0.8888888888888888,0.375,Poor,3.904126984126984,0.025714285714285707,High,4,1,9,Normal
5.3,0.5142857142857142,0.5555555555555556,1.0,Poor,2.2393650793650797,0.08163265306122448,Moderate,2,0,9,Relaxed
9.8,0.2714285714285715,1.0,0.625,Poor,4.265714285714286,0.025132275132275138,High,1,2,10,Normal
5.5,0.4142857142857143,0.7777777777777777,0.625,Poor,2.4282539682539683,0.06373626373626375,Moderate,3,3,11,Relaxed
5.4,0.2,1.0,0.875,Poor,2.52,0.03125,Moderate,4,1,6,Relaxed
5.7,0.5142857142857142,0.5555555555555556,0.875,Poor,2.39936507936508,0.07675906183368869,Moderate,3,3,7,Relaxed
10.0,0.45714285714285713,0.7777777777777777,0.5,Poor,4.219682539682539,0.04155844155844156,High,4,0,7,Normal
4.6,0.7428571428571427,0.3333333333333333,1.0,Poor,1.8247619047619046,0.13265306122448978,Moderate,0,3,9,Relaxed
7.4,0.38571428571428573,0.6666666666666665,0.75,Poor,3.14952380952381,0.04591836734693878,Moderate,2,1,11,Normal
6.1,0.8999999999999999,0.3333333333333333,1.0,Poor,2.393333333333333,0.1267605633802817,Moderate,3,1,12,Relaxed
6.8,0.7285714285714284,0.5555555555555556,1.0,Poor,2.796507936507937,0.0934065934065934,Moderate,3,2,4,Relaxed
4.3,0.2999999999999999,0.6666666666666665,0.875,Poor,1.9266666666666665,0.05660377358490564,Moderate,0,1,4,Relaxed
3.4,0.42857142857142855,0.5555555555555556,1.0,Poor,1.4965079365079368,0.0974025974025974,Low,4,3,9,Relaxed
8.1,0.6714285714285713,0.6666666666666665,1.0,Poor,3.3723809523809525,0.0737833594976452,High,2,2,6,Normal
6.4,0.38571428571428573,0.7777777777777777,1.0,Poor,2.7939682539682544,0.052123552123552123,Moderate,1,1,6,Relaxed
4.6,0.7571428571428571,0.2222222222222222,1.0,Poor,1.7774603174603172,0.13520408163265307,Moderate,0,0,6,Relaxed
2.3,0.4142857142857143,0.5555555555555556,0.875,Poor,1.0593650793650793,0.12554112554112556,Low,0,2,4,Relaxed
4.9,0.8285714285714285,0.1111111111111111,1.0,Poor,1.838730158730159,0.14043583535108958,Moderate,1,0,6,Relaxed
5.1,0.5571428571428572,0.4444444444444445,1.0,Poor,2.106349206349207,0.09133489461358314,Moderate,4,3,8,Relaxed
8.7,0.657142857142857,0.4444444444444445,1.0,Poor,3.5263492063492063,0.06774668630338733,High,2,1,10,Normal
3.2,0.4428571428571428,0.4444444444444445,0.875,Poor,1.3692063492063495,0.10544217687074828,Low,1,2,5,Relaxed
7.4,0.6142857142857141,0.5555555555555556,1.0,Poor,3.05936507936508,0.07312925170068024,Moderate,4,0,9,Normal
8.7,0.8714285714285712,0.6666666666666665,1.0,Poor,3.572380952380952,0.08983799705449189,High,3,1,11,Normal
4.4,0.5571428571428572,0.4444444444444445,1.0,Poor,1.8263492063492066,0.10317460317460317,Moderate,0,2,9,Relaxed
2.4,0.5428571428571427,0.3333333333333333,1.0,Poor,0.9847619047619047,0.15966386554621845,Low,3,0,12,Relaxed
8.5,0.6714285714285713,0.5555555555555556,1.0,Poor,3.4879365079365083,0.0706766917293233,High,1,2,11,Normal
11.1,0.3714285714285714,1.0,0.25,Poor,4.765714285714287,0.030696576151121605,High,3,3,7,Normal
4.4,0.5571428571428572,0.7777777777777777,1.0,Poor,1.9596825396825401,0.10317460317460317,Moderate,1,2,10,Relaxed
4.9,0.7857142857142856,0.4444444444444445,1.0,Poor,1.980634920634921,0.13317191283292976,Moderate,0,0,7,Relaxed
4.5,0.14285714285714285,0.7777777777777777,0.75,Poor,2.0825396825396827,0.025974025974025972,Moderate,3,2,10,Relaxed
4.9,0.9999999999999998,0.1111111111111111,1.0,Poor,1.8044444444444447,0.16949152542372878,Moderate,0,2,6,Relaxed
5.4,0.6857142857142855,0.4444444444444445,1.0,Poor,2.200634920634921,0.10714285714285711,Moderate,1,2,12,Relaxed
6.5,0.5571428571428572,0.7777777777777777,0.75,Poor,2.79968253968254,0.07428571428571429,Moderate,3,1,5,Relaxed
3.3,0.8142857142857141,0.0,1.0,Poor,1.1571428571428573,0.18936877076411956,Low,3,1,8,Relaxed
6.9,0.5857142857142856,0.4444444444444445,1.0,Poor,2.820634920634921,0.07414104882459312,Moderate,3,3,6,Relaxed
3.1,0.5999999999999999,0.3333333333333333,1.0,Poor,1.2533333333333336,0.14634146341463414,Low,4,1,7,Relaxed
8.7,0.3428571428571429,0.8888888888888888,0.75,Poor,3.766984126984127,0.03534609720176731,High,3,3,5,Normal
9.6,0.4857142857142857,0.8888888888888888,0.875,Poor,4.098412698412698,0.04582210242587601,High,2,2,7,Normal
7.6,0.4857142857142857,0.8888888888888888,0.75,Poor,3.2984126984126987,0.05647840531561462,Moderate,0,0,8,Normal
3.1,0.35714285714285715,0.5555555555555556,1.0,Poor,1.3907936507936511,0.08710801393728224,Low,1,2,7,Relaxed
6.8,0.8714285714285712,0.4444444444444445,1.0,Poor,2.7234920634920634,0.1117216117216117,Moderate,1,3,8,Relaxed
5.2,0.5142857142857142,0.5555555555555556,1.0,Poor,2.1993650793650796,0.08294930875576036,Moderate,2,3,5,Relaxed
5.6,0.5428571428571427,0.3333333333333333,1.0,Poor,2.2647619047619045,0.08225108225108223,Moderate,0,2,10,Relaxed
2.7,0.9142857142857141,0.0,1.0,Poor,0.8971428571428572,0.24710424710424705,Low,1,0,11,Relaxed
6.2,0.8857142857142855,0.3333333333333333,1.0,Poor,2.4361904761904767,0.12301587301587298,Moderate,1,1,4,Relaxed
7.2,0.8428571428571427,0.3333333333333333,1.0,Poor,2.844761904761905,0.10278745644599303,Moderate,0,1,12,Relaxed
7.7,0.35714285714285715,0.8888888888888888,0.875,Poor,3.364126984126984,0.04105090311986864,Moderate,3,0,4,Normal
7.7,0.7428571428571427,0.4444444444444445,1.0,Poor,3.1092063492063495,0.08538587848932674,Moderate,3,1,6,Normal
4.4,0.8285714285714285,0.1111111111111111,1.0,Poor,1.638730158730159,0.15343915343915343,Moderate,0,1,12,Relaxed
5.5,0.6142857142857141,0.5555555555555556,1.0,Poor,2.2993650793650797,0.09450549450549448,Moderate,0,3,4,Relaxed
5.5,0.6285714285714286,0.5555555555555556,1.0,Poor,2.2965079365079366,0.0967032967032967,Moderate,1,3,5,Relaxed
5.8,0.8714285714285712,0.5555555555555556,1.0,Poor,2.367936507936508,0.12815126050420164,Moderate,1,0,5,Relaxed
5.7,0.9428571428571426,0.3333333333333333,1.0,Poor,2.224761904761905,0.14072494669509591,Moderate,1,0,4,Relaxed
6.0,0.7,0.4444444444444445,1.0,Poor,2.4377777777777783,0.09999999999999999,Moderate,4,2,7,Relaxed
6.1,0.4428571428571428,0.6666666666666665,0.875,Poor,2.618095238095238,0.062374245472837014,Moderate,0,2,8,Relaxed
5.1,0.7285714285714284,0.2222222222222222,1.0,Poor,1.9831746031746034,0.11943793911007024,Moderate,3,3,9,Relaxed
6.4,0.31428571428571433,0.8888888888888888,0.875,Poor,2.8526984126984134,0.042471042471042476,Moderate,0,0,5,Relaxed
2.5,0.17142857142857143,0.6666666666666665,0.875,Poor,1.2323809523809524,0.04897959183673469,Low,1,2,6,Relaxed
4.3,0.7714285714285714,0.5555555555555556,1.0,Poor,1.787936507936508,0.14555256064690025,Moderate,2,2,6,Relaxed
8.0,0.5857142857142856,0.4444444444444445,0.875,Poor,3.260634920634921,0.06507936507936507,High,0,0,6,Normal
5.7,0.47142857142857136,0.7777777777777777,1.0,Poor,2.496825396825397,0.07036247334754796,Moderate,0,3,6,Relaxed
6.2,0.28571428571428564,0.7777777777777777,0.875,Poor,2.7339682539682544,0.03968253968253967,Moderate,2,1,8,Relaxed
4.5,0.0,1.0,0.75,Poor,2.2,0.0,Moderate,0,3,5,Relaxed
9.2,0.5142857142857142,1.0,0.75,Poor,3.9771428571428573,0.05042016806722689,High,2,1,4,Normal
5.1,0.39999999999999997,0.6666666666666665,0.875,Poor,2.2266666666666666,0.06557377049180328,Moderate,4,0,9,Relaxed
1.0,0.10000000000000003,0.4444444444444445,0.875,Poor,0.5577777777777778,0.05000000000000002,Low,1,2,7,Relaxed
4.5,0.7142857142857142,0.4444444444444445,1.0,Poor,1.834920634920635,0.12987012987012986,Moderate,3,3,8,Relaxed
8.1,0.8428571428571427,0.6666666666666665,1.0,Poor,3.3380952380952382,0.09262166405023547,High,3,0,6,Normal
6.5,0.45714285714285713,0.8888888888888888,1.0,Poor,2.864126984126984,0.06095238095238095,Moderate,0,1,11,Relaxed
2.0,0.5714285714285714,0.3333333333333333,1.0,Poor,0.819047619047619,0.19047619047619047,Low,0,0,10,Relaxed
5.2,0.9999999999999998,0.1111111111111111,1.0,Poor,1.9244444444444444,0.16129032258064513,Moderate,4,0,7,Relaxed
2.6,0.5857142857142856,0.2222222222222222,1.0,Poor,1.0117460317460316,0.16269841269841268,Low,1,1,9,Relaxed
4.2,0.7,0.5555555555555556,1.0,Poor,1.7622222222222226,0.1346153846153846,Moderate,4,0,6,Relaxed
4.2,0.35714285714285715,0.6666666666666665,0.875,Poor,1.8752380952380954,0.06868131868131869,Moderate,1,1,8,Relaxed
9.3,0.8714285714285712,0.7777777777777777,1.0,Poor,3.856825396825397,0.08460471567267681,High,2,0,5,Normal
3.8,0.9571428571428569,0.3333333333333333,1.0,Poor,1.461904761904762,0.19940476190476186,Low,1,3,6,Relaxed
4.2,0.2714285714285715,0.5555555555555556,1.0,Poor,1.8479365079365082,0.052197802197802214,Moderate,0,2,11,Relaxed
2.4,0.7999999999999998,0.2222222222222222,1.0,Poor,0.8888888888888888,0.23529411764705876,Low,0,3,11,Relaxed
2.1,0.2714285714285715,0.6666666666666665,1.0,Poor,1.0523809523809524,0.08755760368663597,Low,2,3,5,Relaxed
4.4,0.6428571428571428,0.4444444444444445,1.0,Poor,1.8092063492063495,0.11904761904761903,Moderate,1,2,12,Relaxed
5.0,0.6285714285714286,0.3333333333333333,1.0,Poor,2.0076190476190474,0.10476190476190476,Moderate,4,0,8,Relaxed
5.6,0.8285714285714285,0.6666666666666665,1.0,Poor,2.3409523809523805,0.12554112554112554,Moderate,1,2,10,Relaxed
10.0,0.2999999999999999,1.0,0.625,Poor,4.340000000000001,0.02727272727272726,High,2,0,11,Normal
7.1,0.7428571428571427,0.5555555555555556,1.0,Poor,2.9136507936507936,0.09171075837742503,Moderate,1,3,5,Relaxed
2.8,0.7285714285714284,0.0,1.0,Poor,0.9742857142857142,0.19172932330827064,Low,0,3,10,Relaxed
8.7,0.4857142857142857,0.7777777777777777,0.75,Poor,3.6939682539682543,0.050073637702503684,High,1,1,8,Normal
4.8,0.35714285714285715,0.4444444444444445,0.875,Poor,2.0263492063492063,0.06157635467980296,Moderate,1,1,8,Relaxed
6.7,0.35714285714285715,0.8888888888888888,0.5,Poor,2.964126984126984,0.04638218923933209,Moderate,2,3,7,Relaxed
4.9,0.4428571428571428,0.7777777777777777,0.875,Poor,2.182539682539683,0.07506053268765131,Moderate,1,3,4,Relaxed
5.2,0.0,1.0,0.375,Poor,2.48,0.0,Moderate,1,3,10,Relaxed
6.5,0.7,0.4444444444444445,1.0,Poor,2.6377777777777776,0.09333333333333332,Moderate,1,2,4,Relaxed
7.6,0.5857142857142856,0.5555555555555556,0.875,Poor,3.1450793650793654,0.06810631229235879,Moderate,4,0,4,Normal
4.9,0.47142857142857136,0.6666666666666665,0.75,Poor,2.1323809523809523,0.07990314769975786,Moderate,2,2,4,Relaxed
8.4,0.24285714285714283,0.8888888888888888,0.625,Poor,3.6669841269841275,0.025835866261398173,High,4,2,10,Normal
5.3,0.6714285714285713,0.5555555555555556,1.0,Poor,2.207936507936508,0.10657596371882083,Moderate,2,2,5,Relaxed
7.4,0.25714285714285706,1.0,0.5,Poor,3.3085714285714287,0.030612244897959173,Moderate,3,0,6,Normal
5.2,0.657142857142857,0.6666666666666665,1.0,Poor,2.2152380952380955,0.10599078341013823,Moderate,4,0,10,Relaxed
7.5,0.5428571428571427,0.6666666666666665,0.875,Poor,3.158095238095238,0.06386554621848738,Moderate,1,3,11,Normal
3.1,0.31428571428571433,0.6666666666666665,0.875,Poor,1.4438095238095239,0.07665505226480838,Low,4,3,9,Relaxed
5.6,0.8428571428571427,0.3333333333333333,1.0,Poor,2.2047619047619045,0.12770562770562768,Moderate,2,2,5,Relaxed
3.3,0.6857142857142855,0.3333333333333333,1.0,Poor,1.3161904761904764,0.15946843853820594,Low,4,0,8,Relaxed
5.8,0.7571428571428571,0.4444444444444445,1.0,Poor,2.346349206349206,0.11134453781512604,Moderate,0,3,5,Relaxed
9.4,0.6428571428571428,0.8888888888888888,0.875,Poor,3.9869841269841273,0.0618131868131868,High,3,1,9,Normal
6.8,0.31428571428571433,0.8888888888888888,0.75,Poor,3.012698412698413,0.0402930402930403,Moderate,1,2,10,Normal
6.9,0.5571428571428572,0.4444444444444445,1.0,Poor,2.8263492063492066,0.0705244122965642,Moderate,3,2,12,Relaxed
3.5,0.5999999999999999,0.2222222222222222,1.0,Poor,1.368888888888889,0.1333333333333333,Low,0,0,6,Relaxed
4.6,0.6857142857142855,0.4444444444444445,1.0,Poor,1.8806349206349209,0.1224489795918367,Moderate,4,2,6,Relaxed
6.1,0.3714285714285714,0.7777777777777777,0.875,Poor,2.676825396825397,0.05231388329979879,Moderate,0,1,10,Relaxed
4.6,0.5714285714285714,0.4444444444444445,0.875,Poor,1.9034920634920636,0.10204081632653061,Moderate,4,1,7,Relaxed
5.9,0.4142857142857143,1.0,1.0,Poor,2.6771428571428575,0.060041407867494824,Moderate,2,0,9,Relaxed
7.7,0.657142857142857,0.6666666666666665,0.875,Poor,3.2152380952380955,0.07553366174055828,Moderate,2,1,8,Normal
5.3,0.2999999999999999,0.8888888888888888,0.75,Poor,2.4155555555555557,0.0476190476190476,Moderate,1,2,10,Relaxed
4.9,0.2999999999999999,0.7777777777777777,0.875,Poor,2.2111111111111112,0.05084745762711862,Moderate,1,2,11,Relaxed
9.0,0.8999999999999999,0.4444444444444445,1.0,Poor,3.5977777777777775,0.09,High,4,2,4,Normal
3.4,0.5571428571428572,0.4444444444444445,1.0,Poor,1.4263492063492065,0.1266233766233766,Low,1,2,8,Relaxed
3.2,0.42857142857142855,0.3333333333333333,1.0,Poor,1.327619047619048,0.1020408163265306,Low,2,2,10,Relaxed
5.4,0.9428571428571426,0.3333333333333333,1.0,Poor,2.104761904761905,0.14732142857142852,Moderate,1,0,11,Relaxed
4.0,0.4428571428571428,0.5555555555555556,1.0,Poor,1.7336507936507939,0.08857142857142855,Moderate,0,1,9,Relaxed
8.2,0.9999999999999998,0.3333333333333333,1.0,Poor,3.213333333333333,0.10869565217391303,High,4,2,10,Normal
6.6,0.5428571428571427,0.6666666666666665,0.875,Poor,2.798095238095238,0.07142857142857141,Moderate,2,0,6,Relaxed
8.1,0.18571428571428567,0.8888888888888888,0.375,Poor,3.558412698412699,0.020408163265306117,High,2,3,5,Normal
8.8,0.5428571428571427,0.7777777777777777,0.75,Poor,3.722539682539683,0.055393586005830886,High,1,0,6,Normal
7.2,0.7428571428571427,0.5555555555555556,1.0,Poor,2.953650793650794,0.0905923344947735,Moderate,2,1,10,Relaxed
8.6,0.5428571428571427,0.5555555555555556,0.625,Poor,3.5536507936507937,0.056547619047619034,High,1,1,12,Normal
5.5,0.7428571428571427,0.2222222222222222,1.0,Poor,2.1403174603174606,0.11428571428571425,Moderate,2,3,11,Relaxed
5.9,0.21428571428571425,1.0,0.375,Poor,2.7171428571428575,0.031055900621118005,Moderate,0,0,4,Relaxed
6.9,0.5428571428571427,0.6666666666666665,0.875,Poor,2.9180952380952383,0.0687160940325497,Moderate,1,2,9,Relaxed
10.0,0.5285714285714285,0.6666666666666665,1.0,Poor,4.160952380952381,0.04805194805194804,High,3,2,10,Normal
6.5,0.5999999999999999,0.7777777777777777,1.0,Poor,2.7911111111111113,0.07999999999999999,Moderate,4,3,8,Relaxed
5.0,0.3714285714285714,0.7777777777777777,1.0,Poor,2.2368253968253966,0.0619047619047619,Moderate,2,2,10,Relaxed
5.8,0.42857142857142855,0.6666666666666665,1.0,Poor,2.5009523809523806,0.06302521008403361,Moderate,4,3,11,Relaxed
2.5,0.8714285714285712,0.0,1.0,Poor,0.8257142857142857,0.24897959183673463,Low,1,2,9,Relaxed
3.7,0.9714285714285715,0.2222222222222222,1.0,Poor,1.3746031746031746,0.2066869300911854,Low,4,1,5,Relaxed
3.6,0.3714285714285714,0.5555555555555556,1.0,Poor,1.5879365079365082,0.08074534161490683,Low,2,3,8,Relaxed
6.2,0.5999999999999999,0.3333333333333333,0.875,Poor,2.4933333333333336,0.08333333333333331,Moderate,3,3,10,Relaxed
5.9,0.49999999999999994,0.6666666666666665,0.875,Poor,2.526666666666667,0.07246376811594202,Moderate,4,0,11,Relaxed
6.2,0.47142857142857136,0.6666666666666665,0.875,Poor,2.6523809523809527,0.06547619047619047,Moderate,3,0,4,Relaxed
8.9,0.35714285714285715,0.7777777777777777,0.625,Poor,3.7996825396825398,0.03607503607503607,High,4,1,9,Normal
5.8,0.28571428571428564,1.0,0.625,Poor,2.662857142857143,0.042016806722689065,Moderate,0,3,7,Relaxed
7.4,0.8428571428571427,0.3333333333333333,1.0,Poor,2.924761904761905,0.10034013605442176,Moderate,4,3,4,Relaxed
8.3,0.49999999999999994,0.8888888888888888,0.625,Poor,3.575555555555556,0.05376344086021504,High,3,0,4,Normal
4.4,0.7999999999999998,0.1111111111111111,1.0,Poor,1.6444444444444448,0.1481481481481481,Moderate,2,0,6,Relaxed
3.8,0.3428571428571429,0.7777777777777777,0.875,Poor,1.7625396825396826,0.07142857142857144,Low,2,1,4,Relaxed
5.4,0.9714285714285715,0.1111111111111111,1.0,Poor,2.01015873015873,0.1517857142857143,Moderate,0,1,7,Relaxed
6.4,0.5285714285714285,0.6666666666666665,0.875,Poor,2.7209523809523812,0.07142857142857141,Moderate,4,3,7,Relaxed
3.3,0.7142857142857142,0.2222222222222222,1.0,Poor,1.266031746031746,0.1661129568106312,Low,4,0,6,Relaxed
1.0,0.7428571428571427,0.0,1.0,Poor,0.25142857142857145,0.37142857142857133,Low,0,3,11,Relaxed
7.6,0.4142857142857143,0.7777777777777777,0.875,Poor,3.268253968253968,0.04817275747508306,Moderate,2,0,4,Normal
3.1,0.39999999999999997,0.5555555555555556,1.0,Poor,1.3822222222222225,0.0975609756097561,Low,4,1,5,Relaxed
3.8,0.7571428571428571,0.1111111111111111,1.0,Poor,1.413015873015873,0.15773809523809523,Low,0,1,9,Relaxed
7.2,0.5428571428571427,0.5555555555555556,1.0,Poor,2.993650793650794,0.06620209059233448,Moderate,0,2,11,Relaxed
4.0,0.47142857142857136,0.4444444444444445,1.0,Poor,1.6834920634920636,0.09428571428571428,Moderate,2,1,4,Relaxed
1.4,0.3714285714285714,0.5555555555555556,0.875,Poor,0.7079365079365079,0.15476190476190474,Low,0,1,12,Relaxed
6.1,0.4857142857142857,0.6666666666666665,1.0,Poor,2.6095238095238096,0.06841046277665996,Moderate,3,3,12,Relaxed
7.2,0.49999999999999994,0.6666666666666665,1.0,Poor,3.046666666666667,0.06097560975609756,Moderate,3,1,8,Normal
8.5,0.4857142857142857,0.6666666666666665,0.75,Poor,3.56952380952381,0.05112781954887218,High,0,2,10,Normal
7.4,0.5857142857142856,0.5555555555555556,1.0,Poor,3.0650793650793657,0.06972789115646258,Moderate,3,0,11,Normal
8.5,0.6857142857142855,0.8888888888888888,0.875,Poor,3.618412698412699,0.07218045112781953,High,3,0,7,Normal
3.5,0.657142857142857,0.3333333333333333,1.0,Poor,1.401904761904762,0.146031746031746,Low,3,3,8,Relaxed
9.6,0.5428571428571427,0.7777777777777777,0.875,Poor,4.042539682539682,0.051212938005390826,High,3,0,10,Normal
4.1,0.4428571428571428,0.5555555555555556,0.875,Poor,1.7736507936507937,0.08683473389355742,Moderate,0,1,5,Relaxed
4.5,0.28571428571428564,0.5555555555555556,0.875,Poor,1.965079365079365,0.05194805194805194,Moderate,3,2,9,Relaxed
5.9,0.657142857142857,0.6666666666666665,1.0,Poor,2.4952380952380957,0.09523809523809522,Moderate,0,0,6,Relaxed
6.2,0.38571428571428573,0.6666666666666665,1.0,Poor,2.66952380952381,0.053571428571428575,Moderate,0,1,8,Relaxed
4.0,0.6428571428571428,0.3333333333333333,1.0,Poor,1.6047619047619048,0.12857142857142856,Moderate,3,0,11,Relaxed
